,omegax_0dx,omegay_0dx,omegaz_0dx,pitch_0dx,roll_0dx,yaw_0dx,linax_0dx,linay_0dx,linyz_0dx,omegax_1tx,omegay_1tx,omegaz_1tx,pitch_1tx,roll_1tx,yaw_1tx,linax_1tx,linay_1tx,linaz_1tx,omegax_2tx,omegay_2tx,omegaz_2tx,pitch_2tx,roll_2tx,yaw_2tx,linax_2tx,linay_2tx,linaz_2tx,omegax_3tx,omegay_3tx,omegaz_3tx,pitch_3tx,roll_3tx,yaw_3tx,linax_3tx,linay_3tx,linaz_3tx,m1_pwm_1tu,m2_pwm_1tu,m3_pwm_1tu,m4_pwm_1tu,m1_pwm_2tu,m2_pwm_2tu,m3_pwm_2tu,m4_pwm_2tu,m1_pwm_3tu,m2_pwm_3tu,m3_pwm_3tu,m4_pwm_3tu,omegax_1fx,omegay_1fx,omegaz_1fx,pitch_1fx,roll_1fx,yaw_1fx,linax_1fx,linay_1fx,linaz_1fx
48,0.0,0.0,0.0,1.2600000000000016,2.0300000000000002,-0.5299999999999998,-0.03,0.13,0.09000000000000008,0.0,0.0,0.0,-18.92,-1.25,-3.46,0.21,-0.03,-1.12,0.0,0.0,0.0,-19.89,-0.81,-2.03,-0.09,0.29,-0.9,0.0,0.0,0.0,-20.92,1.03,-1.13,0.1,0.27,-0.99,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-17.66,0.78,-3.9899999999999998,0.18,0.1,-1.03
49,0.0,0.0,0.0,1.0,3.5999999999999996,-0.040000000000000036,-0.24,0.22,0.13,0.0,0.0,0.0,-17.66,0.78,-3.9899999999999998,0.18,0.1,-1.03,0.0,0.0,0.0,-18.92,-1.25,-2.79,0.21,-0.03,-1.12,0.0,0.0,0.0,-19.89,-0.81,-2.03,-0.09,0.29,-0.9,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-16.66,4.38,-4.03,-0.06,0.32,-0.9
50,0.0,0.0,0.0,0.5100000000000016,4.2299999999999995,0.3799999999999999,0.03,0.010000000000000009,-0.06999999999999995,0.0,0.0,0.0,-16.66,4.38,-4.03,-0.06,0.32,-0.9,0.0,0.0,0.0,-17.66,0.78,-3.32,0.18,0.1,-1.03,0.0,0.0,0.0,-18.92,-1.25,-2.79,0.21,-0.03,-1.12,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-16.15,8.61,-3.65,-0.03,0.33,-0.97
51,0.0,0.0,0.0,0.14999999999999858,4.200000000000001,0.6800000000000002,0.06,-0.040000000000000036,-0.030000000000000027,0.0,0.0,0.0,-16.15,8.61,-3.65,-0.03,0.33,-0.97,0.0,0.0,0.0,-16.66,4.38,-3.36,-0.06,0.32,-0.9,0.0,0.0,0.0,-17.66,0.78,-3.32,0.18,0.1,-1.03,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-16.0,12.81,-2.9699999999999998,0.03,0.29,-1.0
52,0.0,0.0,0.0,0.13000000000000078,3.860000000000001,0.8899999999999999,-0.06,-0.13999999999999999,0.21999999999999997,0.0,0.0,0.0,-16.0,12.81,-2.9699999999999998,0.03,0.29,-1.0,0.0,0.0,0.0,-16.15,8.61,-2.98,-0.03,0.33,-0.97,0.0,0.0,0.0,-16.66,4.38,-3.36,-0.06,0.32,-0.9,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-15.87,16.67,-2.08,-0.03,0.15,-0.78
53,0.0,0.0,0.0,0.5800000000000001,3.1199999999999974,1.0099999999999998,0.13,0.07,0.28,0.0,0.0,0.0,-15.87,16.67,-2.08,-0.03,0.15,-0.78,0.0,0.0,0.0,-16.0,12.81,-2.3,0.03,0.29,-1.0,0.0,0.0,0.0,-16.15,8.61,-2.98,-0.03,0.33,-0.97,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-15.29,19.79,-1.07,0.1,0.22,-0.5
54,0.0,0.0,0.0,1.25,1.0500000000000007,0.99,-0.27,-0.04999999999999999,-0.47,0.0,0.0,0.0,-15.29,19.79,-1.07,0.1,0.22,-0.5,0.0,0.0,0.0,-15.87,16.67,-1.41,-0.03,0.15,-0.78,0.0,0.0,0.0,-16.0,12.81,-2.3,0.03,0.29,-1.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-14.04,20.84,-0.08000000000000007,-0.17,0.17,-0.97
55,0.0,0.0,0.0,1.8699999999999992,-1.2300000000000004,0.7300000000000001,0.24000000000000002,0.06,0.010000000000000009,0.0,0.0,0.0,-14.04,20.84,-0.08000000000000007,-0.17,0.17,-0.97,0.0,0.0,0.0,-15.29,19.79,-0.4,0.1,0.22,-0.5,0.0,0.0,0.0,-15.87,16.67,-1.41,-0.03,0.15,-0.78,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-12.17,19.61,0.65,0.07,0.23,-0.96
56,0.0,0.0,0.0,1.75,-2.4899999999999984,0.20999999999999996,0.16999999999999998,0.05000000000000002,0.12,0.0,0.0,0.0,-12.17,19.61,0.65,0.07,0.23,-0.96,0.0,0.0,0.0,-14.04,20.84,0.59,-0.17,0.17,-0.97,0.0,0.0,0.0,-15.29,19.79,-0.4,0.1,0.22,-0.5,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-10.42,17.12,0.86,0.24,0.28,-0.84
57,0.0,0.0,0.0,1.2699999999999996,-2.950000000000001,-0.22999999999999998,-0.13,0.19999999999999996,-0.07000000000000006,0.0,0.0,0.0,-10.42,17.12,0.86,0.24,0.28,-0.84,0.0,0.0,0.0,-12.17,19.61,1.32,0.07,0.23,-0.96,0.0,0.0,0.0,-14.04,20.84,0.59,-0.17,0.17,-0.97,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-9.15,14.17,0.63,0.11,0.48,-0.91
58,0.0,0.0,0.0,0.7200000000000006,-3.0999999999999996,-0.45000000000000007,0.09000000000000001,0.06000000000000005,-0.13,0.0,0.0,0.0,-9.15,14.17,0.63,0.11,0.48,-0.91,0.0,0.0,0.0,-10.42,17.12,1.53,0.24,0.28,-0.84,0.0,0.0,0.0,-12.17,19.61,1.32,0.07,0.23,-0.96,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-8.43,11.07,0.17999999999999994,0.2,0.54,-1.04
59,0.0,0.0,0.0,0.2599999999999998,-2.7300000000000004,-0.57,-0.010000000000000009,-0.18000000000000005,-0.08000000000000007,0.0,0.0,0.0,-8.43,11.07,0.17999999999999994,0.2,0.54,-1.04,0.0,0.0,0.0,-9.15,14.17,1.3,0.11,0.48,-0.91,0.0,0.0,0.0,-10.42,17.12,1.53,0.24,0.28,-0.84,0.0,1500.0,1500.0,3000.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-8.17,8.34,-0.39,0.19,0.36,-1.12
60,0.0,0.0,0.0,-0.5500000000000007,-1.9399999999999995,-0.6000000000000001,0.01999999999999999,-0.10999999999999999,0.1200000000000001,0.0,0.0,0.0,-8.17,8.34,-0.39,0.19,0.36,-1.12,0.0,0.0,0.0,-8.43,11.07,0.85,0.2,0.54,-1.04,0.0,0.0,0.0,-9.15,14.17,1.3,0.11,0.48,-0.91,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-8.72,6.4,-0.99,0.21,0.25,-1.0
61,0.0,0.0,0.0,-1.5699999999999985,-1.21,-0.49000000000000005,-0.25,0.19,-0.1499999999999999,0.0,0.0,0.0,-8.72,6.4,-0.99,0.21,0.25,-1.0,0.0,0.0,0.0,-8.17,8.34,0.28,0.19,0.36,-1.12,0.0,0.0,0.0,-8.43,11.07,0.85,0.2,0.54,-1.04,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-10.29,5.19,-1.48,-0.04,0.44,-1.15
62,0.0,0.0,0.0,-2.4200000000000017,-0.7700000000000005,-0.22999999999999998,-0.049999999999999996,-0.03999999999999998,0.1299999999999999,0.0,0.0,0.0,-10.29,5.19,-1.48,-0.04,0.44,-1.15,0.0,0.0,0.0,-8.72,6.4,-0.32,0.21,0.25,-1.0,0.0,0.0,0.0,-8.17,8.34,0.28,0.19,0.36,-1.12,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-12.71,4.42,-1.71,-0.09,0.4,-1.02
63,0.0,0.0,0.0,-3.629999999999999,-0.28000000000000025,0.20000000000000007,0.22,-0.25,-0.16999999999999993,0.0,0.0,0.0,-12.71,4.42,-1.71,-0.09,0.4,-1.02,0.0,0.0,0.0,-10.29,5.19,-0.81,-0.04,0.44,-1.15,0.0,0.0,0.0,-8.72,6.4,-0.32,0.21,0.25,-1.0,1500.0,0.0,3000.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-16.34,4.14,-1.51,0.13,0.15,-1.19
64,0.0,0.0,0.0,-4.219999999999999,0.6699999999999999,0.43999999999999995,-0.13,0.08000000000000002,0.17999999999999994,0.0,0.0,0.0,-16.34,4.14,-1.51,0.13,0.15,-1.19,0.0,0.0,0.0,-12.71,4.42,-1.04,-0.09,0.4,-1.02,0.0,0.0,0.0,-10.29,5.19,-0.81,-0.04,0.44,-1.15,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-20.56,4.81,-1.07,-0.0,0.23,-1.01
65,0.0,0.0,0.0,-4.010000000000002,1.4700000000000006,0.41000000000000003,0.14,-0.16,0.24,0.0,0.0,0.0,-20.56,4.81,-1.07,-0.0,0.23,-1.01,0.0,0.0,0.0,-16.34,4.14,-0.84,0.13,0.15,-1.19,0.0,0.0,0.0,-12.71,4.42,-1.04,-0.09,0.4,-1.02,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-24.57,6.28,-0.66,0.14,0.07,-0.77
66,0.0,0.0,0.0,-3.1099999999999994,1.1799999999999997,0.08,-0.11000000000000001,0.04999999999999999,-0.17999999999999994,0.0,0.0,0.0,-24.57,6.28,-0.66,0.14,0.07,-0.77,0.0,0.0,0.0,-20.56,4.81,-0.4,-0.0,0.23,-1.01,0.0,0.0,0.0,-16.34,4.14,-0.84,0.13,0.15,-1.19,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-27.68,7.46,-0.5800000000000001,0.03,0.12,-0.95
67,0.0,0.0,0.0,-1.7899999999999991,-0.41999999999999993,-0.13,-0.009999999999999998,-0.18,0.17999999999999994,0.0,0.0,0.0,-27.68,7.46,-0.5800000000000001,0.03,0.12,-0.95,0.0,0.0,0.0,-24.57,6.28,0.01,0.14,0.07,-0.77,0.0,0.0,0.0,-20.56,4.81,-0.4,-0.0,0.23,-1.01,3000.0,1500.0,1500.0,0.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-29.47,7.04,-0.7100000000000001,0.02,-0.06,-0.77
68,0.0,0.0,0.0,-0.14000000000000057,-1.5200000000000005,-0.28,0.09,0.14,-0.020000000000000018,0.0,0.0,0.0,-29.47,7.04,-0.7100000000000001,0.02,-0.06,-0.77,0.0,0.0,0.0,-27.68,7.46,0.09,0.03,0.12,-0.95,0.0,0.0,0.0,-24.57,6.28,0.01,0.14,0.07,-0.77,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-29.61,5.52,-0.99,0.11,0.08,-0.79
69,0.0,0.0,0.0,1.5199999999999996,-1.8299999999999996,-0.39999999999999997,-0.07,0.08,-0.09999999999999998,0.0,0.0,0.0,-29.61,5.52,-0.99,0.11,0.08,-0.79,0.0,0.0,0.0,-29.47,7.04,-0.04,0.02,-0.06,-0.77,0.0,0.0,0.0,-27.68,7.46,0.09,0.03,0.12,-0.95,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-28.09,3.69,-1.3900000000000001,0.04,0.16,-0.89
70,0.0,0.0,0.0,2.719999999999999,-1.6600000000000001,-0.53,-0.07,0.04999999999999999,0.040000000000000036,0.0,0.0,0.0,-28.09,3.69,-1.3900000000000001,0.04,0.16,-0.89,0.0,0.0,0.0,-29.61,5.52,-0.32,0.11,0.08,-0.79,0.0,0.0,0.0,-29.47,7.04,-0.04,0.02,-0.06,-0.77,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-25.37,2.03,-1.92,-0.03,0.21,-0.85
71,0.0,0.0,0.0,3.2300000000000004,-1.0099999999999998,-0.6100000000000001,0.28,-0.01999999999999999,-0.14,0.0,0.0,0.0,-25.37,2.03,-1.92,-0.03,0.21,-0.85,0.0,0.0,0.0,-28.09,3.69,-0.72,0.04,0.16,-0.89,0.0,0.0,0.0,-29.61,5.52,-0.32,0.11,0.08,-0.79,0.0,1500.0,1500.0,3000.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-22.14,1.02,-2.5300000000000002,0.25,0.19,-0.99
72,0.0,0.0,0.0,3.5,0.79,-0.6499999999999997,-0.15,-0.08,0.030000000000000027,0.0,0.0,0.0,-22.14,1.02,-2.5300000000000002,0.25,0.19,-0.99,0.0,0.0,0.0,-25.37,2.03,-1.25,-0.03,0.21,-0.85,0.0,0.0,0.0,-28.09,3.69,-0.72,0.04,0.16,-0.89,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-18.64,1.81,-3.1799999999999997,0.1,0.11,-0.96
73,0.0,0.0,0.0,3.42,2.44,-0.4400000000000004,0.07,0.13,-0.010000000000000009,0.0,0.0,0.0,-18.64,1.81,-3.1799999999999997,0.1,0.11,-0.96,0.0,0.0,0.0,-22.14,1.02,-1.86,0.25,0.19,-0.99,0.0,0.0,0.0,-25.37,2.03,-1.25,-0.03,0.21,-0.85,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-12.46,7.51,-3.62,0.07,0.26,-1.1
74,0.0,0.0,0.0,1.6700000000000017,3.34,0.5700000000000003,0.039999999999999994,0.09999999999999998,0.14000000000000012,0.0,0.0,0.0,-12.46,7.51,-3.62,0.07,0.26,-1.1,0.0,0.0,0.0,-15.22,4.25,-2.95,0.17,0.24,-0.97,0.0,0.0,0.0,-18.64,1.81,-2.51,0.1,0.11,-0.96,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-10.79,10.85,-3.05,0.11,0.36,-0.96
75,0.0,0.0,0.0,0.3899999999999988,3.1899999999999995,0.97,0.06000000000000001,-0.07,0.1499999999999999,0.0,0.0,0.0,-10.79,10.85,-3.05,0.11,0.36,-0.96,0.0,0.0,0.0,-12.46,7.51,-2.95,0.07,0.26,-1.1,0.0,0.0,0.0,-15.22,4.25,-2.95,0.17,0.24,-0.97,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-10.4,14.04,-2.08,0.17,0.29,-0.81
76,0.0,0.0,0.0,-0.5999999999999996,2.8900000000000006,1.0499999999999998,-0.14,0.010000000000000009,-0.07999999999999996,0.0,0.0,0.0,-10.4,14.04,-2.08,0.17,0.29,-0.81,0.0,0.0,0.0,-10.79,10.85,-2.38,0.11,0.36,-0.96,0.0,0.0,0.0,-12.46,7.51,-2.95,0.07,0.26,-1.1,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-11.0,16.93,-1.03,0.03,0.3,-0.89
77,0.0,0.0,0.0,-1.1999999999999993,2.3099999999999987,0.9,-0.009999999999999998,-0.04999999999999999,-0.04999999999999993,0.0,0.0,0.0,-11.0,16.93,-1.03,0.03,0.3,-0.89,0.0,0.0,0.0,-10.4,14.04,-1.41,0.17,0.29,-0.81,0.0,0.0,0.0,-10.79,10.85,-2.38,0.11,0.36,-0.96,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-12.2,19.24,-0.13,0.02,0.25,-0.94
78,0.0,0.0,0.0,-1.540000000000001,1.5500000000000007,0.6199999999999999,0.13,0.04999999999999999,0.16999999999999993,0.0,0.0,0.0,-12.2,19.24,-0.13,0.02,0.25,-0.94,0.0,0.0,0.0,-11.0,16.93,-0.36,0.03,0.3,-0.89,0.0,0.0,0.0,-10.4,14.04,-1.41,0.17,0.29,-0.81,3000.0,1500.0,1500.0,0.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-13.74,20.79,0.4899999999999999,0.15,0.3,-0.77
79,0.0,0.0,0.0,-1.3100000000000005,0.5,0.28,-0.09,-0.10999999999999999,-0.020000000000000018,0.0,0.0,0.0,-13.74,20.79,0.4899999999999999,0.15,0.3,-0.77,0.0,0.0,0.0,-12.2,19.24,0.54,0.02,0.25,-0.94,0.0,0.0,0.0,-11.0,16.93,-0.36,0.03,0.3,-0.89,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-15.05,21.29,0.7699999999999999,0.06,0.19,-0.79
80,0.0,0.0,0.0,-0.5999999999999996,-0.7699999999999996,-0.030000000000000027,0.05,0.14,-0.07999999999999996,0.0,0.0,0.0,-15.05,21.29,0.7699999999999999,0.06,0.19,-0.79,0.0,0.0,0.0,-13.74,20.79,1.16,0.15,0.3,-0.77,0.0,0.0,0.0,-12.2,19.24,0.54,0.02,0.25,-0.94,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-15.65,20.52,0.7399999999999999,0.11,0.33,-0.87
81,0.0,0.0,0.0,9.0,-8.709999999999999,0.8899999999999999,-0.07,-0.17,-0.19000000000000006,0.0,0.0,0.0,-15.65,20.52,0.7399999999999999,0.11,0.33,-0.87,0.0,0.0,0.0,-15.05,21.29,1.44,0.06,0.19,-0.79,0.0,0.0,0.0,-13.74,20.79,1.16,0.15,0.3,-0.77,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-6.65,11.81,1.63,0.04,0.16,-1.06
82,0.0,0.0,0.0,0.41000000000000014,0.9399999999999995,0.5100000000000002,0.07999999999999999,0.18999999999999997,-0.050000000000000044,0.0,0.0,0.0,-6.65,11.81,1.63,0.04,0.16,-1.06,0.0,0.0,0.0,-15.65,20.52,1.41,0.11,0.33,-0.87,0.0,0.0,0.0,-15.05,21.29,1.44,0.06,0.19,-0.79,0.0,1500.0,1500.0,3000.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-6.24,12.75,2.14,0.12,0.35,-1.11
83,0.0,0.0,0.0,-0.21999999999999975,1.3000000000000007,0.43999999999999995,-0.12,-0.11999999999999997,0.0,0.0,0.0,0.0,-6.24,12.75,2.14,0.12,0.35,-1.11,0.0,0.0,0.0,-6.65,11.81,2.3,0.04,0.16,-1.06,0.0,0.0,0.0,-15.65,20.52,1.41,0.11,0.33,-0.87,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-6.46,14.05,2.58,0.0,0.23,-1.11
84,0.0,0.0,0.0,-1.0899999999999999,1.549999999999999,0.3599999999999999,-0.08,0.1,0.010000000000000009,0.0,0.0,0.0,-6.46,14.05,2.58,0.0,0.23,-1.11,0.0,0.0,0.0,-6.24,12.75,2.81,0.12,0.35,-1.11,0.0,0.0,0.0,-6.65,11.81,2.3,0.04,0.16,-1.06,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-7.55,15.6,2.94,-0.08,0.33,-1.1
85,0.0,0.0,0.0,-1.5900000000000007,1.6500000000000004,0.26000000000000023,0.22999999999999998,-0.18000000000000002,-0.1399999999999999,0.0,0.0,0.0,-7.55,15.6,2.94,-0.08,0.33,-1.1,0.0,0.0,0.0,-6.46,14.05,3.25,0.0,0.23,-1.11,0.0,0.0,0.0,-6.24,12.75,2.81,0.12,0.35,-1.11,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-9.14,17.25,3.2,0.15,0.15,-1.24
86,0.0,0.0,0.0,-1.5199999999999996,2.0599999999999987,0.020000000000000018,-0.2,0.0,0.29000000000000004,0.0,0.0,0.0,-9.14,17.25,3.2,0.15,0.15,-1.24,0.0,0.0,0.0,-7.55,15.6,3.61,-0.08,0.33,-1.1,0.0,0.0,0.0,-6.46,14.05,3.25,0.0,0.23,-1.11,3000.0,1500.0,1500.0,0.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-10.66,19.31,3.22,-0.05,0.15,-0.95
87,0.0,0.0,0.0,-0.6600000000000001,2.3200000000000003,-0.25,0.08,0.020000000000000018,0.13,0.0,0.0,0.0,-10.66,19.31,3.22,-0.05,0.15,-0.95,0.0,0.0,0.0,-9.14,17.25,3.87,0.15,0.15,-1.24,0.0,0.0,0.0,-7.55,15.6,3.61,-0.08,0.33,-1.1,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-11.32,21.63,2.97,0.03,0.17,-0.82
88,0.0,0.0,0.0,0.009999999999999787,1.5300000000000011,-0.5100000000000002,0.020000000000000004,0.07999999999999999,0.019999999999999907,0.0,0.0,0.0,-11.32,21.63,2.97,0.03,0.17,-0.82,0.0,0.0,0.0,-10.66,19.31,3.89,-0.05,0.15,-0.95,0.0,0.0,0.0,-9.14,17.25,3.87,0.15,0.15,-1.24,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-11.31,23.16,2.46,0.05,0.25,-0.8
89,0.0,0.0,0.0,0.7200000000000006,-0.129999999999999,-0.6999999999999997,-0.19,-0.1,-0.21999999999999997,0.0,0.0,0.0,-11.31,23.16,2.46,0.05,0.25,-0.8,0.0,0.0,0.0,-11.32,21.63,3.64,0.03,0.17,-0.82,0.0,0.0,0.0,-10.66,19.31,3.89,-0.05,0.15,-0.95,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-10.59,23.03,1.7600000000000002,-0.14,0.15,-1.02
90,0.0,0.0,0.0,1.2699999999999996,-2.1000000000000014,-0.5900000000000001,0.19,0.13000000000000003,0.12,0.0,0.0,0.0,-10.59,23.03,1.7600000000000002,-0.14,0.15,-1.02,0.0,0.0,0.0,-11.31,23.16,3.13,0.05,0.25,-0.8,0.0,0.0,0.0,-11.32,21.63,3.64,0.03,0.17,-0.82,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-9.32,20.93,1.17,0.05,0.28,-0.9
91,0.0,0.0,0.0,1.6500000000000004,-2.879999999999999,-0.3700000000000001,0.0,-0.10000000000000003,-0.13,0.0,0.0,0.0,-9.32,20.93,1.17,0.05,0.28,-0.9,0.0,0.0,0.0,-10.59,23.03,2.43,-0.14,0.15,-1.02,0.0,0.0,0.0,-11.31,23.16,3.13,0.05,0.25,-0.8,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-7.67,18.05,0.7999999999999999,0.05,0.18,-1.03
92,0.0,0.0,0.0,1.7000000000000002,-2.7700000000000014,-0.09000000000000008,0.09000000000000001,0.10000000000000003,-0.09999999999999987,0.0,0.0,0.0,-7.67,18.05,0.7999999999999999,0.05,0.18,-1.03,0.0,0.0,0.0,-9.32,20.93,1.84,0.05,0.28,-0.9,0.0,0.0,0.0,-10.59,23.03,2.43,-0.14,0.15,-1.02,0.0,1500.0,1500.0,3000.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-5.97,15.28,0.7099999999999999,0.14,0.28,-1.13
93,0.0,0.0,0.0,1.2799999999999994,-2.17,0.19000000000000017,-0.07,-0.12000000000000002,0.10999999999999988,0.0,0.0,0.0,-5.97,15.28,0.7099999999999999,0.14,0.28,-1.13,0.0,0.0,0.0,-7.67,18.05,1.47,0.05,0.18,-1.03,0.0,0.0,0.0,-9.32,20.93,1.84,0.05,0.28,-0.9,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-4.69,13.11,0.9,0.07,0.16,-1.02
94,0.0,0.0,0.0,0.6200000000000001,-1.5399999999999991,0.41999999999999993,-0.010000000000000009,0.06,0.08999999999999997,0.0,0.0,0.0,-4.69,13.11,0.9,0.07,0.16,-1.02,0.0,0.0,0.0,-5.97,15.28,1.38,0.14,0.28,-1.13,0.0,0.0,0.0,-7.67,18.05,1.47,0.05,0.18,-1.03,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-4.07,11.57,1.3199999999999998,0.06,0.22,-0.93
95,0.0,0.0,0.0,0.010000000000000675,-0.9100000000000001,0.55,0.05,0.01999999999999999,-0.019999999999999907,0.0,0.0,0.0,-4.07,11.57,1.3199999999999998,0.06,0.22,-0.93,0.0,0.0,0.0,-4.69,13.11,1.57,0.07,0.16,-1.02,0.0,0.0,0.0,-5.97,15.28,1.38,0.14,0.28,-1.13,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-4.06,10.66,1.87,0.11,0.24,-0.95
