Timestamp,pwm.m1_pwm,pwm.m2_pwm,pwm.m3_pwm,pwm.m4_pwm,stabilizer.pitch,stabilizer.roll
207516,0,0,0,0,-0.8167823553085327,1.53743314743042
207526,0,0,0,0,-0.8079237937927246,1.5219069719314575
207536,0,0,0,0,-0.8037974238395691,1.5224579572677612
207546,0,0,0,0,-0.8047791123390198,1.5217372179031372
207556,0,0,0,0,-0.8108265995979309,1.511960744857788
207566,0,0,0,0,-0.8147950768470764,1.498565912246704
207576,0,0,0,0,-0.8181431293487549,1.4842041730880737
207586,0,0,0,0,-0.8021473288536072,1.5051829814910889
207596,0,0,0,0,-0.7833994030952454,1.5171290636062622
207606,0,0,0,0,-0.7693486213684082,1.5164552927017212
207616,0,0,0,0,-0.7425476312637329,1.5439131259918213
207626,0,0,0,0,-0.7622964978218079,1.5425405502319336
207636,0,0,0,0,-0.7467551231384277,1.56099534034729
207646,0,0,0,0,-0.7358210682868958,1.5842664241790771
207656,0,0,0,0,-0.7449870705604553,1.5758088827133179
207666,0,0,0,0,-0.7711762189865112,1.5454685688018799
207676,0,0,0,0,-0.7715567350387573,1.5476707220077515
207686,0,0,0,0,-0.780231237411499,1.5433076620101929
207696,0,0,0,0,-0.7819622159004211,1.5461065769195557
207706,0,0,0,0,-0.7881821990013123,1.5451136827468872
207716,0,0,0,0,-0.7900135517120361,1.5476855039596558
207726,0,0,0,0,-0.7958356142044067,1.5490721464157104
207736,0,0,0,0,-0.7987855672836304,1.5522525310516357
207746,0,0,0,0,-0.8040269017219543,1.5551137924194336
207756,0,0,0,0,-0.8072109818458557,1.557814598083496
207766,0,0,0,0,-0.8131590485572815,1.5587904453277588
207776,0,0,0,0,-0.8162376284599304,1.5601004362106323
207786,0,0,0,0,-0.823638916015625,1.560044288635254
207796,0,0,0,0,-0.8281092643737793,1.559911847114563
207806,0,0,0,0,-0.8304159641265869,1.5577876567840576
207816,0,0,0,0,-0.8294675350189209,1.556789755821228
207826,0,0,0,0,-0.8294864296913147,1.5545713901519775
207836,0,0,0,0,-0.829717755317688,1.5524944067001343
207846,0,0,0,0,-0.8272200226783752,1.5511497259140015
207856,0,0,0,0,-0.825369119644165,1.5492297410964966
207866,0,0,0,0,-0.8269352316856384,1.5449198484420776
207876,0,0,0,0,-0.828103244304657,1.5421146154403687
207886,0,0,0,0,-0.8278682827949524,1.539474606513977
207896,0,0,0,0,-0.8287971615791321,1.5379940271377563
207906,0,0,0,0,-0.8322096467018127,1.5365010499954224
207916,0,0,0,0,-0.8344288468360901,1.5351382493972778
207926,0,0,0,0,-0.8331817388534546,1.5355278253555298
207936,0,0,0,0,-0.8335101008415222,1.535981297492981
207946,0,0,0,0,-0.8347559571266174,1.5335357189178467
207956,0,0,0,0,-0.8339643478393555,1.5320965051651
207966,0,0,0,0,-0.8311134576797485,1.52982497215271
207976,0,0,0,0,-0.8313266038894653,1.5274040699005127
207986,0,0,0,0,-0.8314391374588013,1.5239306688308716
207996,0,0,0,0,-0.8305531144142151,1.5218219757080078
208006,0,0,0,0,-0.8291594982147217,1.5192519426345825
208016,0,0,0,0,-0.8290518522262573,1.5174345970153809
208026,0,0,0,0,-0.8304901123046875,1.5138791799545288
208036,0,0,0,0,-0.8302345871925354,1.5133529901504517
208046,0,0,0,0,-0.828946053981781,1.514141321182251
208056,0,0,0,0,-0.8298342823982239,1.5126314163208008
208066,0,0,0,0,-0.8307442665100098,1.5104206800460815
208076,0,0,0,0,-0.830864429473877,1.5090030431747437
208086,0,0,0,0,-0.8295596241950989,1.506503939628601
208096,0,0,0,0,-0.830189049243927,1.504105567932129
208106,0,0,0,0,-0.8308290243148804,1.499401330947876
208116,0,0,0,0,-0.8294315934181213,1.4975775480270386
208126,0,0,0,0,-0.8269950151443481,1.4952303171157837
208136,0,0,0,0,-0.8274367451667786,1.4925388097763062
208146,0,0,0,0,-0.8262598514556885,1.489577293395996
208156,0,0,0,0,-0.8247362375259399,1.4876371622085571
208166,0,0,0,0,-0.8240401148796082,1.4860997200012207
208176,0,0,0,0,-0.8250257968902588,1.483756422996521
208186,0,0,0,0,-0.8252171277999878,1.480624794960022
208196,0,0,0,0,-0.824131429195404,1.4789115190505981
208206,0,0,0,0,-0.8242858052253723,1.4755032062530518
208216,0,0,0,0,-0.8245876431465149,1.4733132123947144
208226,0,0,0,0,-0.8225463032722473,1.4704041481018066
208236,0,0,0,0,-0.8215681910514832,1.4690561294555664
208246,0,0,0,0,-0.8208844661712646,1.4663927555084229
208256,0,0,0,0,-0.8200631737709045,1.464434266090393
208266,0,0,0,0,-0.8183197975158691,1.4610445499420166
208276,0,0,0,0,-0.8167476058006287,1.4600948095321655
208286,0,0,0,0,-0.8152449727058411,1.4563937187194824
208296,0,0,0,0,-0.8143793940544128,1.4540092945098877
208306,0,0,0,0,-0.8131143450737,1.4503833055496216
208316,0,0,0,0,-0.8128876090049744,1.44886314868927
208326,0,0,0,0,-0.8129746317863464,1.445404291152954
208336,0,0,0,0,-0.8124852776527405,1.4437410831451416
208346,0,0,0,0,-0.8106340169906616,1.4434527158737183
208356,0,0,0,0,-0.8098486065864563,1.4414969682693481
208366,0,0,0,0,-0.8091539144515991,1.4393352270126343
208376,0,0,0,0,-0.808332085609436,1.437496542930603
208386,0,0,0,0,-0.8077338933944702,1.4348204135894775
208396,0,0,0,0,-0.8067381978034973,1.4317866563796997
208406,0,0,0,0,-0.8070679306983948,1.4282628297805786
208416,0,0,0,0,-0.8072952628135681,1.4268155097961426
208426,0,0,0,0,-0.8069049119949341,1.423469066619873
208436,0,0,0,0,-0.806755006313324,1.4217404127120972
208446,0,0,0,0,-0.7996747493743896,1.424256682395935
208456,0,0,0,0,-0.7627021074295044,1.4609850645065308
208466,0,0,0,0,-0.7295397520065308,1.4971110820770264
208476,0,0,0,0,-0.7282915115356445,1.5067334175109863
208486,0,0,0,0,-0.7380169630050659,1.503485918045044
208496,0,0,0,0,-0.7430826425552368,1.4898412227630615
208506,0,0,0,0,-0.7449309825897217,1.4839770793914795
208516,0,0,0,0,-0.7472150325775146,1.480428695678711
208526,0,0,0,0,-0.7483610510826111,1.4781911373138428
208536,0,0,0,0,-0.748120903968811,1.4770148992538452
208546,0,0,0,0,-0.748035192489624,1.4743376970291138
208556,0,0,0,0,-0.7481583952903748,1.4745442867279053
208566,0,0,0,0,-0.7480778694152832,1.4726333618164062
208576,0,0,0,0,-0.7479197978973389,1.4706073999404907
208586,0,0,0,0,-0.7483811974525452,1.467894434928894
208596,0,0,0,0,-0.7490789890289307,1.4672305583953857
208606,0,0,0,0,-0.7487702965736389,1.4645004272460938
208616,0,0,0,0,-0.7486149072647095,1.463067650794983
208626,0,0,0,0,-0.7493005990982056,1.4612241983413696
208636,0,0,0,0,-0.749753475189209,1.4591139554977417
208646,0,0,0,0,-0.7504894137382507,1.4585567712783813
208656,0,0,0,0,-0.7499980330467224,1.4574214220046997
208666,0,0,0,0,-0.749592125415802,1.4557169675827026
208676,0,0,0,0,-0.7495374083518982,1.4556258916854858
208686,0,0,0,0,-0.7485112547874451,1.453722596168518
208696,0,0,0,0,-0.7472081780433655,1.453677773475647
208706,0,0,0,0,-0.7476717829704285,1.4514591693878174
208716,0,0,0,0,-0.7476817965507507,1.4499850273132324
208726,0,0,0,0,-0.7475600242614746,1.447068452835083
208736,0,0,0,0,-0.7476497292518616,1.4457331895828247
208746,0,0,0,0,-0.7477118968963623,1.4435806274414062
208756,0,0,0,0,-0.7474940419197083,1.4423564672470093
208766,0,0,0,0,-0.7470442652702332,1.4411331415176392
208776,0,0,0,0,-0.7459021806716919,1.4390027523040771
208786,0,0,0,0,-0.7463396787643433,1.4363408088684082
208796,0,0,0,0,-0.7455723285675049,1.4352017641067505
208806,0,0,0,0,-0.7450236678123474,1.4337939023971558
208816,0,0,0,0,-0.7444180250167847,1.431954264640808
208826,0,0,0,0,-0.7439414262771606,1.4298211336135864
208836,0,0,0,0,-0.7437883615493774,1.428533911705017
208846,0,0,0,0,-0.7428769469261169,1.4270834922790527
208856,0,0,0,0,-0.743094265460968,1.425956130027771
208866,0,0,0,0,-0.7429372072219849,1.424107551574707
208876,0,0,0,0,-0.7424443364143372,1.4230962991714478
208886,0,0,0,0,-0.7420098781585693,1.4210789203643799
208896,0,0,0,0,-0.7413313984870911,1.4196683168411255
208906,0,0,0,0,-0.7405795454978943,1.417229175567627
208916,0,0,0,0,-0.7409148216247559,1.4146407842636108
208926,0,0,0,0,-0.7406259775161743,1.412100076675415
208936,0,0,0,0,-0.7410221695899963,1.4106333255767822
208946,0,0,0,0,-0.7415565848350525,1.4085307121276855
208956,0,0,0,0,-0.7411182522773743,1.4079062938690186
208966,0,0,0,0,-0.7405417561531067,1.4049875736236572
208976,0,0,0,0,-0.7408649921417236,1.403273582458496
208986,0,0,0,0,-0.7400743365287781,1.4014629125595093
208996,0,0,0,0,-0.7390910983085632,1.4001011848449707
209006,0,0,0,0,-0.7385050654411316,1.3974567651748657
209016,0,0,0,0,-0.7386431097984314,1.3956494331359863
209026,0,0,0,0,-0.7385905385017395,1.3925495147705078
209036,0,0,0,0,-0.738624095916748,1.3909084796905518
209046,0,0,0,0,-0.7383327484130859,1.3896898031234741
209056,0,0,0,0,-0.73772132396698,1.387914776802063
209066,0,0,0,0,-0.7376757264137268,1.3847332000732422
209076,0,0,0,0,-0.7377452850341797,1.3839452266693115
209086,0,0,0,0,-0.7366403341293335,1.3813879489898682
209096,0,0,0,0,-0.7354807257652283,1.3802540302276611
209106,0,0,0,0,-0.7336427569389343,1.377897024154663
209116,0,0,0,0,-0.7331331372261047,1.3749566078186035
209126,0,0,0,0,-0.7317954301834106,1.3709728717803955
209136,0,0,0,0,-0.7313929796218872,1.3683942556381226
209146,0,0,0,0,-0.7318410873413086,1.3650622367858887
209156,0,0,0,0,-0.7311700582504272,1.3642628192901611
209166,0,0,0,0,-0.7303631901741028,1.362440586090088
209176,0,0,0,0,-0.7293691039085388,1.3611806631088257
209186,0,0,0,0,-0.7286254167556763,1.3597183227539062
209196,0,0,0,0,-0.7282630801200867,1.358607292175293
209206,0,0,0,0,-0.7270520925521851,1.3560056686401367
209216,0,0,0,0,-0.7263590097427368,1.3556119203567505
209226,0,0,0,0,-0.725762665271759,1.3530446290969849
209236,0,0,0,0,-0.7265499830245972,1.3504188060760498
209246,0,0,0,0,-0.7268463373184204,1.347088098526001
209256,0,0,0,0,-0.726510226726532,1.3451178073883057
209266,0,0,0,0,-0.7257717847824097,1.3432101011276245
209276,0,0,0,0,-0.7248563766479492,1.3419568538665771
209286,0,0,0,0,-0.7246118187904358,1.3398405313491821
209296,0,0,0,0,-0.7241889834403992,1.3390355110168457
209306,0,0,0,0,-0.7241337299346924,1.3376495838165283
209316,0,0,0,0,-0.7236790657043457,1.3368918895721436
209326,0,0,0,0,-0.7241337299346924,1.3353331089019775
209336,0,0,0,0,-0.7243889570236206,1.3341046571731567
209346,0,0,0,0,-0.7256041169166565,1.332559585571289
209356,0,0,0,0,-0.7252286076545715,1.3302253484725952
209366,0,0,0,0,-0.7248507738113403,1.3285564184188843
209376,0,0,0,0,-0.7239290475845337,1.3278357982635498
209386,0,0,0,0,-0.7221624255180359,1.325911045074463
209396,0,0,0,0,-0.7210228443145752,1.3245385885238647
209406,0,0,0,0,-0.7195115089416504,1.3227986097335815
209416,0,0,0,0,-0.7190653681755066,1.3217837810516357
209426,0,0,0,0,-0.7185275554656982,1.3193039894104004
209436,0,0,0,0,-0.7182168960571289,1.3178619146347046
209446,0,0,0,0,-0.7182445526123047,1.3168156147003174
209456,0,0,0,0,-0.7188090682029724,1.315483570098877
209466,0,0,0,0,-0.7189680933952332,1.3138664960861206
209476,0,0,0,0,-0.7190744876861572,1.3143364191055298
209486,0,0,0,0,-0.7181172370910645,1.315000057220459
209496,0,0,0,0,-0.7182815074920654,1.3139474391937256
209506,0,0,0,0,-0.7174727916717529,1.312069296836853
209516,0,0,0,0,-0.7172389626502991,1.3107542991638184
209526,0,0,0,0,-0.7163199186325073,1.3095862865447998
209536,0,0,0,0,-0.7159788012504578,1.3085898160934448
209546,0,0,0,0,-0.7153066992759705,1.305687427520752
209556,0,0,0,0,-0.7152724862098694,1.30424964427948
209566,0,0,0,0,-0.7149850130081177,1.3030165433883667
209576,0,0,0,0,-0.7146372199058533,1.299931287765503
209586,0,0,0,0,-0.7398402094841003,1.2729828357696533
209596,0,0,0,0,-0.7790269255638123,1.2223217487335205
209606,0,0,0,0,-0.7576744556427002,1.23125422000885
209616,0,0,0,0,-0.7344532012939453,1.2374039888381958
209626,0,0,0,0,-0.6921597123146057,1.2550278902053833
209636,0,0,0,0,-0.6648905873298645,1.2603155374526978
209646,0,0,0,0,-0.6657062768936157,1.3543814420700073
209656,0,0,0,0,-0.7738012075424194,1.2941348552703857
209666,0,0,0,0,-0.9281709790229797,1.2296026945114136
209676,0,0,0,0,-0.8746273517608643,1.1428024768829346
209686,0,0,0,0,-0.9005302786827087,0.9985807538032532
209696,0,0,0,0,-1.0517364740371704,0.8965287208557129
209706,0,0,0,0,-1.4596003293991089,0.85523521900177
209716,0,0,0,0,-1.7063343524932861,0.7303717732429504
209726,0,0,0,0,-1.8840081691741943,0.19302599132061005
209736,0,0,0,0,-1.864267110824585,-0.43203017115592957
209746,0,0,0,0,-1.798642635345459,-1.6662169694900513
209756,0,0,0,0,-1.7694363594055176,-2.59725284576416
209766,0,0,0,0,-1.738036036491394,-4.010464668273926
209776,0,0,0,0,-1.7349802255630493,-4.914029121398926
209786,0,0,0,0,-1.815904974937439,-6.234212875366211
209796,0,0,0,0,-1.8827896118164062,-7.1303510665893555
209806,0,0,0,0,-1.9429470300674438,-8.544776916503906
209816,0,0,0,0,-1.9896591901779175,-9.477861404418945
209826,0,0,0,0,-2.214600086212158,-10.747669219970703
209836,0,0,0,0,-2.5461037158966064,-11.446914672851562
209846,0,0,0,0,-3.2904200553894043,-12.20428466796875
209856,0,0,0,0,-4.002159595489502,-12.496082305908203
209866,0,0,0,0,-5.487616062164307,-12.527189254760742
209876,0,0,0,0,-6.7864813804626465,-12.259254455566406
209886,0,0,0,0,-9.003069877624512,-11.592551231384277
209896,0,0,0,0,-10.542820930480957,-11.098030090332031
209906,0,0,0,0,-12.741861343383789,-10.442052841186523
209916,0,0,0,0,-13.903905868530273,-10.145750045776367
209926,0,0,0,0,-15.287704467773438,-10.11645793914795
209936,0,0,0,0,-15.953387260437012,-10.36069107055664
209946,0,0,0,0,-16.612356185913086,-10.925833702087402
209956,0,0,0,0,-16.816282272338867,-11.077842712402344
209966,0,0,0,0,-17.10643768310547,-11.059138298034668
209976,0,0,0,0,-17.38347053527832,-10.938739776611328
209986,0,0,0,0,-17.825008392333984,-10.867198944091797
209996,0,0,0,0,-18.09422492980957,-10.97205638885498
210006,0,0,0,0,-18.44586944580078,-11.214522361755371
210016,0,0,0,0,-18.670835494995117,-11.44158935546875
210026,0,0,0,0,-19.0141658782959,-11.760993003845215
210036,0,0,0,0,-19.228410720825195,-11.783367156982422
210046,0,0,0,0,-19.619325637817383,-11.350024223327637
210056,0,0,0,0,-20.02972412109375,-10.740775108337402
210066,0,0,0,0,-20.91925811767578,-9.210772514343262
210076,0,0,0,0,-21.664701461791992,-7.822751998901367
210086,0,0,0,0,-22.924314498901367,-5.602136611938477
210096,0,0,0,0,-23.742273330688477,-4.26046895980835
210106,0,0,0,0,-24.803543090820312,-2.652735710144043
210116,0,0,0,0,-25.372018814086914,-1.6980737447738647
210126,0,0,0,0,-26.074682235717773,-0.23940527439117432
210136,0,0,0,0,-26.482332229614258,0.8080625534057617
210146,0,0,0,0,-27.015682220458984,2.407280206680298
210156,0,0,0,0,-27.29786491394043,3.353109836578369
210166,0,0,0,0,-27.54795265197754,4.549328327178955
210176,0,0,0,0,-27.628419876098633,5.280267238616943
210186,0,0,0,0,-27.685758590698242,6.408768653869629
210196,0,0,0,0,-27.707717895507812,7.173600673675537
210206,0,0,0,0,-27.75796890258789,8.267934799194336
210216,0,0,0,0,-27.812204360961914,8.926027297973633
210226,0,0,0,0,-27.91265296936035,9.715315818786621
210236,0,0,0,0,-27.99884033203125,10.102364540100098
210246,0,0,0,0,-28.15512466430664,10.627930641174316
210256,0,0,0,0,-28.232629776000977,11.029648780822754
210266,0,0,0,0,-28.204408645629883,11.731022834777832
210276,0,0,0,0,-28.064817428588867,12.277532577514648
210286,0,0,0,0,-27.756183624267578,13.15656852722168
210296,0,0,0,0,-27.53647804260254,13.722049713134766
210306,0,0,0,0,-27.239774703979492,14.530510902404785
210316,0,0,0,0,-27.085466384887695,15.084754943847656
210326,0,0,0,0,-26.907365798950195,15.876997947692871
210336,0,0,0,0,-26.879806518554688,16.139644622802734
210346,0,0,0,0,-26.981103897094727,16.04155731201172
210356,0,0,0,0,-27.091747283935547,15.784423828125
210366,0,0,0,0,-27.203126907348633,15.358840942382812
210376,0,0,0,0,-27.179157257080078,15.064337730407715
210386,0,0,0,0,-27.024850845336914,14.573610305786133
210396,0,0,0,0,-26.898757934570312,14.18674087524414
210406,0,0,0,0,-26.717435836791992,13.520649909973145
210416,0,0,0,0,-26.616952896118164,13.01612377166748
210426,0,0,0,0,-26.540830612182617,12.128740310668945
210436,0,0,0,0,-26.524993896484375,11.455379486083984
210446,0,0,0,0,-26.513858795166016,10.392019271850586
210456,0,0,0,0,-26.582077026367188,9.578852653503418
210466,0,0,0,0,-26.83046531677246,8.01799488067627
210476,0,0,0,0,-26.939220428466797,6.703769683837891
210486,0,0,0,0,-26.806232452392578,4.676136493682861
210496,0,0,0,0,-26.5982608795166,3.5406270027160645
210506,0,0,0,0,-26.286231994628906,2.3096392154693604
210516,0,0,0,0,-26.089448928833008,1.7886031866073608
210526,0,0,0,0,-25.800321578979492,1.2697463035583496
210536,0,0,0,0,-25.601940155029297,1.0732110738754272
210546,0,0,0,0,-24.94150733947754,1.4554871320724487
210556,0,0,0,0,-24.716964721679688,1.6031394004821777
210566,0,0,0,0,-24.797155380249023,1.8498926162719727
210576,0,0,0,0,-24.881202697753906,1.7881238460540771
210586,0,0,0,0,-24.79869270324707,1.1630994081497192
210596,0,0,0,0,-24.53284454345703,0.4477982819080353
210606,0,0,0,0,-23.944683074951172,-0.8154891729354858
210616,0,0,0,0,-23.6573429107666,-1.5761626958847046
210626,0,0,0,0,-23.646059036254883,-2.4014689922332764
210636,0,0,0,0,-23.960973739624023,-2.794719934463501
210646,0,0,0,0,-24.689489364624023,-3.343592643737793
210656,0,0,0,0,-25.229467391967773,-3.819175958633423
210666,0,0,0,0,-25.937252044677734,-4.642682075500488
210676,0,0,0,0,-26.40549087524414,-5.278831958770752
210686,0,0,0,0,-27.09674072265625,-6.480506896972656
210696,0,0,0,0,-27.556324005126953,-7.520036220550537
210706,0,0,0,0,-28.10169792175293,-9.282249450683594
210716,0,0,0,0,-28.255577087402344,-9.582777976989746
210726,0,0,0,0,-28.551624298095703,-9.24670696258545
210736,0,0,0,0,-28.576927185058594,-8.505563735961914
210746,0,0,0,0,-28.23552131652832,-7.4478607177734375
210756,0,0,0,0,-27.731477737426758,-6.791945457458496
210766,0,0,0,0,-26.929903030395508,-5.504162311553955
210776,0,0,0,0,-26.609041213989258,-4.400081634521484
210786,0,0,0,0,-26.138219833374023,-3.0393354892730713
210796,0,0,0,0,-25.6214542388916,-2.7328548431396484
210806,0,0,0,0,-25.41712760925293,-3.129915952682495
210816,0,0,0,0,-26.050695419311523,-3.942333698272705
210826,0,0,0,0,-27.49708366394043,-5.7334065437316895
210836,0,0,0,0,-28.44740104675293,-6.949909210205078
210846,0,0,0,0,-29.572694778442383,-8.494336128234863
210856,0,0,0,0,-30.017349243164062,-9.358116149902344
210866,0,0,0,0,-30.322097778320312,-10.409805297851562
210876,0,0,0,0,-30.494529724121094,-11.143648147583008
210886,0,0,0,0,-30.500871658325195,-12.070785522460938
210896,0,0,0,0,-30.403833389282227,-12.592207908630371
210906,0,0,0,0,-30.262149810791016,-13.316962242126465
210916,0,0,0,0,-30.191545486450195,-13.674160957336426
210926,0,0,0,0,-30.084543228149414,-14.046272277832031
210936,0,0,0,0,-30.032381057739258,-14.224189758300781
210946,0,0,0,0,-30.04494285583496,-14.507426261901855
210956,0,0,0,0,-30.061372756958008,-14.74880313873291
210966,0,0,0,0,-30.00642967224121,-15.276246070861816
210976,0,0,0,0,-29.901643753051758,-15.758716583251953
210986,0,0,0,0,-29.827180862426758,-16.634910583496094
210996,0,0,0,0,-29.825176239013672,-17.250160217285156
211006,0,0,0,0,-29.775253295898438,-18.07813262939453
211016,0,0,0,0,-29.68985939025879,-18.44261360168457
211026,0,0,0,0,-29.497642517089844,-18.62856101989746
211036,0,0,0,0,-29.35374641418457,-18.535879135131836
211046,0,0,0,0,-29.15232276916504,-18.309471130371094
211056,0,0,0,0,-29.05885887145996,-18.235469818115234
211066,0,0,0,0,-28.969472885131836,-18.386747360229492
211076,0,0,0,0,-28.889118194580078,-18.668292999267578
211086,0,0,0,0,-28.660924911499023,-19.192949295043945
211096,0,0,0,0,-28.45367431640625,-19.483503341674805
211106,0,0,0,0,-28.123517990112305,-19.547706604003906
211116,0,0,0,0,-27.901018142700195,-19.27985382080078
211126,0,0,0,0,-27.58863067626953,-18.532142639160156
211136,0,0,0,0,-27.42603874206543,-17.901138305664062
211146,0,0,0,0,-27.27354621887207,-17.013444900512695
211156,0,0,0,0,-27.173593521118164,-16.554061889648438
211166,0,0,0,0,-27.011144638061523,-15.741727828979492
211176,0,0,0,0,-26.912044525146484,-15.07128620147705
211186,0,0,0,0,-26.868013381958008,-14.547386169433594
211196,0,0,0,0,-26.806285858154297,-14.84140682220459
211206,0,0,0,0,-26.514480590820312,-15.556736946105957
211216,0,0,0,0,-26.38425636291504,-15.681028366088867
211226,0,0,0,0,-26.274761199951172,-15.484039306640625
211236,0,0,0,0,-26.187469482421875,-15.313715934753418
211246,0,0,0,0,-26.157752990722656,-14.950039863586426
211256,0,0,0,0,-26.177248001098633,-14.724468231201172
211266,0,0,0,0,-26.216726303100586,-14.417037010192871
211276,0,0,0,0,-26.221704483032227,-14.228697776794434
211286,0,0,0,0,-26.227148056030273,-14.032222747802734
211296,0,0,0,0,-26.281164169311523,-13.952938079833984
211306,0,0,0,0,-26.45236587524414,-14.00964069366455
211316,0,0,0,0,-26.605350494384766,-14.222905158996582
211326,0,0,0,0,-26.819976806640625,-14.754932403564453
211336,0,0,0,0,-26.92411994934082,-15.158421516418457
211346,0,0,0,0,-26.9826602935791,-15.685160636901855
211356,0,0,0,0,-26.959548950195312,-15.927785873413086
211366,0,0,0,0,-26.878232955932617,-16.059621810913086
211376,0,0,0,0,-26.80274200439453,-15.966236114501953
211386,0,0,0,0,-26.679975509643555,-15.597538948059082
211396,0,0,0,0,-26.608623504638672,-15.316689491271973
211406,0,0,0,0,-26.543413162231445,-15.056931495666504
211416,0,0,0,0,-26.555126190185547,-15.041814804077148
211426,0,0,0,0,-26.64466094970703,-15.261453628540039
211436,0,0,0,0,-26.717487335205078,-15.542449951171875
211446,0,0,0,0,-26.782426834106445,-16.072172164916992
211456,0,0,0,0,-26.785242080688477,-16.433481216430664
211466,0,0,0,0,-26.738624572753906,-16.866140365600586
211476,0,0,0,0,-26.697444915771484,-17.058870315551758
211486,0,0,0,0,-26.673051834106445,-17.216379165649414
211496,0,0,0,0,-26.697845458984375,-17.2744083404541
211506,0,0,0,0,-26.780105590820312,-17.336103439331055
211516,0,0,0,0,-26.839937210083008,-17.383596420288086
211526,0,0,0,0,-26.920841217041016,-17.495574951171875
211536,0,0,0,0,-26.961599349975586,-17.59659194946289
211546,0,0,0,0,-26.941551208496094,-17.75543785095215
211556,0,0,0,0,-26.866743087768555,-17.8211727142334
211566,0,0,0,0,-26.77046775817871,-17.651472091674805
211576,0,0,0,0,-26.828397750854492,-17.469518661499023
211586,0,0,0,0,-26.90416145324707,-17.540071487426758
211596,0,0,0,0,-26.95793914794922,-17.633953094482422
211606,0,0,0,0,-27.08661651611328,-17.658559799194336
211616,0,0,0,0,-27.14995574951172,-17.696619033813477
211626,0,0,0,0,-27.259180068969727,-17.7923526763916
211636,0,0,0,0,-27.32842254638672,-17.916250228881836
211646,0,0,0,0,-27.343305587768555,-17.95387077331543
211656,0,0,0,0,-27.338619232177734,-17.951480865478516
211666,0,0,0,0,-27.344161987304688,-18.105712890625
211676,0,0,0,0,-27.437559127807617,-18.21689796447754
211686,0,0,0,0,-27.640945434570312,-18.35749626159668
211696,0,0,0,0,-27.72784423828125,-18.43313980102539
211706,0,0,0,0,-27.843067169189453,-18.38100814819336
211716,0,0,0,0,-27.908897399902344,-18.299745559692383
211726,0,0,0,0,-28.092512130737305,-18.200345993041992
211736,0,0,0,0,-28.272069931030273,-18.215747833251953
211746,0,0,0,0,-28.57813262939453,-18.389850616455078
211756,0,0,0,0,-28.761709213256836,-18.593002319335938
211766,0,0,0,0,-28.874309539794922,-19.071918487548828
211776,0,0,0,0,-28.83626937866211,-19.306251525878906
211786,0,0,0,0,-28.770156860351562,-19.416275024414062
211796,0,0,0,0,-28.672637939453125,-19.469263076782227
211806,0,0,0,0,-28.5098819732666,-19.410985946655273
211816,0,0,0,0,-28.37321662902832,-19.261394500732422
211826,0,0,0,0,-28.162132263183594,-18.92539405822754
211836,0,0,0,0,-28.022430419921875,-18.663501739501953
211846,0,0,0,0,-27.77891731262207,-18.269712448120117
211856,0,0,0,0,-27.646316528320312,-18.014087677001953
211866,0,0,0,0,-27.591930389404297,-17.68592071533203
211876,0,0,0,0,-27.641115188598633,-17.526113510131836
211886,0,0,0,0,-27.770055770874023,-17.344663619995117
211896,0,0,0,0,-27.787683486938477,-17.321176528930664
211906,0,0,0,0,-27.67588233947754,-17.347087860107422
211916,0,0,0,0,-27.56739616394043,-17.34452247619629
211926,0,0,0,0,-27.42501449584961,-17.387365341186523
211936,0,0,0,0,-27.398681640625,-17.435564041137695
211946,0,0,0,0,-27.48427963256836,-17.48965072631836
211956,0,0,0,0,-27.583332061767578,-17.540672302246094
211966,0,0,0,0,-27.68252182006836,-17.649555206298828
211976,0,0,0,0,-27.704330444335938,-17.729965209960938
211986,0,0,0,0,-27.650196075439453,-17.915311813354492
211996,0,0,0,0,-27.584285736083984,-18.10015106201172
212006,0,0,0,0,-27.530256271362305,-18.43971061706543
212016,0,0,0,0,-27.542760848999023,-18.73298454284668
212026,0,0,0,0,-27.618541717529297,-19.25227165222168
212036,0,0,0,0,-27.722511291503906,-19.55043601989746
212046,0,0,0,0,-27.933637619018555,-19.931129455566406
212056,0,0,0,0,-28.092653274536133,-20.177139282226562
212066,0,0,0,0,-28.276094436645508,-20.603849411010742
212076,0,0,0,0,-28.33629608154297,-20.913955688476562
212086,0,0,0,0,-28.34126091003418,-21.333925247192383
212096,0,0,0,0,-28.275583267211914,-21.544736862182617
212106,0,0,0,0,-28.17630386352539,-21.605287551879883
212116,0,0,0,0,-28.223310470581055,-21.463815689086914
212126,0,0,0,0,-28.422842025756836,-21.371837615966797
212136,0,0,0,0,-28.60504722595215,-21.492971420288086
212146,0,0,0,0,-28.96006965637207,-21.923730850219727
212156,0,0,0,0,-29.245441436767578,-22.30047607421875
212166,0,0,0,0,-29.674013137817383,-22.900789260864258
212176,0,0,0,0,-29.92118263244629,-23.218664169311523
212186,0,0,0,0,-30.2088565826416,-23.467214584350586
212196,0,0,0,0,-30.358135223388672,-23.48186683654785
212206,0,0,0,0,-30.559188842773438,-23.265296936035156
212216,0,0,0,0,-30.720760345458984,-23.041610717773438
212226,0,0,0,0,-31.07415008544922,-22.739288330078125
212236,0,0,0,0,-31.374191284179688,-22.598093032836914
212246,0,0,0,0,-31.899808883666992,-22.57066535949707
212256,0,0,0,0,-32.19545364379883,-22.74881362915039
